_id,code,stockName,market,ipoDate,__v,actualController,actualControllerSharePercentage,companyName,employeeAmount,englishName,foundedDate,goPublicDate,industry,location,mainBusiness,phone,productsName,province,registeredCapital,updatedAt,website,actualControllerType,subIndustry,stockCode,guoBiaoIndustry,guoBiaoIndustryCode,guoBiaoSubIndustry,guoBiaoSubIndustryCode,totalMember,partyMember
"""5f4adead2018c1179b9dda30""",000038,深大通,深圳主板,776304000000,0,姜剑,29.20%,深圳大通实业股份有限公司,104,"Shenzhen Capstone Industrial Co.,Ltd.",1987-06-24,1994-08-08,传媒 — 营销传播,广东省深圳市南山区科苑中路15号科兴科学园B2栋302室,新媒体传媒运营、广告发布,86-0755-26926508,"[""煤炭"",""铁精粉贸易"",""广告发布"",""民间资本管理"",""保理业务""]",广东省,5.23亿元,1608524036563,www.chinadatong.com,个人,营销传播,000038.SZ,租赁和商务服务业,L,商务服务业,72,12,1
"""5f4adead2018c1179b9dda31""",000039,中集集团,深圳主板,765763200000,0,,,中国国际海运集装箱(集团)股份有限公司,51155,"China International Marine Containers (Group) Co., Ltd",1980-01-14,1994-04-08,机械设备 — 金属制品,广东省深圳市南山区蛇口港湾大道2号中集研发中心8楼,主要从事集装箱、能源、化工及液态食品装备、海洋工程装备、空港设备的制造及服务业务,86-0755-26691130;86-0755-26802706,"[""集装箱"",""道路运输车辆"",""能源"",""化工"",""液态食品装备"",""海洋工程"",""空港装备"",""物流服务"",""金融"",""房地产"",""重卡""]",广东省,35.95亿元,1608524041601,www.cimc.com,,金属制品,000039.SZ,制造业,C,金属制品业,33,18,3
"""5f4adead2018c1179b9dda33""",000042,中洲控股,深圳主板,780105600000,0,黄光苗,47.61%,深圳市中洲投资控股股份有限公司,2639,"Shenzhen Centralcon Investment Holding Co.,Ltd",1984-09-17,1994-09-21,房地产 — 房地产开发Ⅱ,广东省深圳市福田区金田路3088号中洲大厦38楼,房地产开发、物业租赁经营、酒店经营、建筑施工。,86-0755-88393609,"[""房地产"",""服务"",""酒店"",""施工""]",广东省,6.65亿元,1608524048036,www.zztzkg.com,个人,房地产开发Ⅱ,000042.SZ,房地产业,K,房地产业,70,18,5
"""5f4adead2018c1179b9dda34""",000045,深纺织Ａ,深圳主板,776908800000,0,深圳市人民政府国有资产监督管理委员会,49.13%,深圳市纺织(集团)股份有限公司,1338,"Shenzhen Textile (Holdings) Co.,Ltd.",1982-04-30,1994-08-15,电子 — 光学光电子,广东省深圳市福田区华强北路3号深纺大厦六楼,"以液晶显示用偏光片的研发、生产、营销为代表的高新技术产业,同时还有以地处深圳繁华商业区为主的物业经营管理业务及保留的高档纺织服装业务。",86-0755-83776043,"[""物业及租赁"",""纺织品"",""偏光片"",""贸易""]",广东省,5.08亿元,1608524050754,www.chinasthc.com,地方国资委,光学光电子,000045.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,15,13
"""5f4adead2018c1179b9dda37""",000049,德赛电池,深圳主板,795657600000,0,惠州市人民政府国有资产监督管理委员会,22.85%,深圳市德赛电池科技股份有限公司,9744,"Shenzhen Desay Battery Technology Co.,Ltd.",1985-09-04,1995-03-20,电子 — 电子制造,广东省深圳市南山区高新科技园南区高新南一道德赛科技大厦东座26楼,生产制造电源管理系统及各类锂电池,86-0755-862-99888,"[""移动电源管理系统组件及锂电池封装业务""]",广东省,2.07亿元,1608524060620,www.desaybattery.com,地方国资委,电子制造,000049.SZ,制造业,C,电气机械及器材制造业,38,14,0
"""5f4adead2018c1179b9dda3d""",000060,中金岭南,深圳主板,853977600000,0,广东省人民政府国有资产监督管理委员会,34.04%,深圳市中金岭南有色金属股份有限公司,9611,Shenzhen Zhongjin Lingnan Nonfemet Co. Ltd.,1984-09-01,1997-01-23,有色金属 — 工业金属,广东省深圳市福田区深南大道6013号中国有色大厦24-26楼,有色金属矿产品、冶炼产品、深加工产品、综合利用产品及电池材料、铝型材、幕墙工程、出租车营运、房地产开发等。,86-0755-82839363,"[""铅锌精矿"",""铜精矿"",""铅锭"",""锌锭及锌合金"",""白银"",""黄金"",""粗铜"",""电铜"",""铟锭"",""工业硫酸"",""硫磺"",""铝型材"",""铝门窗及幕墙工程"",""电池锌粉"",""片状锌粉"",""冲孔镀镍钢带""]",广东省,35.7亿元,1608524102507,www.nonfemet.com,地方国资委,工业金属,000060.SZ,制造业,C,有色金属冶炼及压延加工业,32,20,15
"""5f4adead2018c1179b9dda2e""",000036,华联控股,深圳主板,771811200000,0,,,华联控股股份有限公司,793,China Union Holdings Ltd.,1989-09-11,1994-06-17,房地产 — 房地产开发Ⅱ,广东省深圳市福田区深南中路2008号华联大厦11层,房地产开发及自有物业租赁管理业务。,86-0755-83667450;86-0755-83667257,"[""房产销售"",""房地产出租"",""酒店收入""]",广东省,14.84亿元,1608524030793,www.udcgroup.com,,房地产开发Ⅱ,000036.SZ,房地产业,K,房地产业,70,13,3
"""5f4adead2018c1179b9dda35""",000046,泛海控股,深圳主板,779328000000,0,卢志强,55.03%,泛海控股股份有限公司,10201,"Oceanwide Holdings Co.,Ltd.",1989-05-09,1994-09-12,非银金融 — 多元金融,北京市东城区建国门内大街28号民生金融中心C座22层,金融、房地产、战略投资等业务,86-010-65988480;86-010-85259601;86-010-85259655,"[""房地产销售"",""物业出租"",""物业管理"",""装修工程"",""金融投资"",""金融贸易""]",北京市,51.96亿元,1608524054372,www.fhkg.com,个人,房地产开发Ⅱ,000046.SZ,金融业,J,其他金融业,69,23,5
"""5f4adead2018c1179b9dda3a""",000056,皇庭国际,深圳主板,836784000000,0,郑康豪,50.67%,深圳市皇庭国际企业股份有限公司,618,"Shenzhen Wongtee International Enterprise Co., Ltd.",1985-01-19,1996-07-08,商业贸易 — 商业物业经营,广东省深圳市福田区福华路350号岗厦皇庭大厦(即皇庭中心)28楼,商业不动产运营管理业务、资产管理业务以及各配套服务业务,86-0755-82535565;86-0755-82281888,"[""商业运营服务"",""金融服务"",""融资租赁服务""]",广东省,11.75亿元,1608524082627,www.wongtee000056.com,个人,商业物业经营,000056.SZ,租赁和商务服务业,L,商务服务业,72,15,0
"""5f4adead2018c1179b9dda3c""",000059,华锦股份,深圳主板,854582400000,0,国务院国有资产管理委员会,39.93%,北方华锦化学工业股份有限公司,8649,"North Huajin Chemical Industries Co.,Ltd",1996-03-29,1997-01-30,化工 — 石油化工,辽宁省盘锦市双台子区红旗大街,石油化工产品、化学肥料的生产与销售。,86-0427-5855742,"[""柴油"",""聚乙烯"",""聚丙烯"",""聚苯乙烯"",""ABS"",""船用燃料油"",""工业硫磺"",""石油甲苯"",""石油混合二甲苯"",""尿素"",""甲醇"",""液氨"",""塑料制品""]",辽宁省,15.99亿元,1608524099348,www.huajinchem.com,国资委,石油化工,000059.SZ,制造业,C,石油加工、炼焦及核燃料加工业,25,20,20
"""5f4adead2018c1179b9dda39""",000055,方大集团,深圳主板,829526400000,0,熊建明,19.18%,方大集团股份有限公司,2395,"China Fangda Group Co., Ltd.",1994-03-31,1996-04-15,建筑装饰 — 专业工程,广东省深圳市南山区高新区科技南十二路方大科技大厦20楼,高端幕墙系统及材料产业、轨道交通屏蔽门设备产业、新能源产业、房地产等业务。,86-0755-26788571-6622,"[""节能幕墙"",""光电幕墙"",""LED彩显幕墙等各类建筑幕墙"",""PVDF铝板"",""石墨烯铝板"",""纳米铝板材料"",""光伏发电产品"",""房产销售""]",广东省,10.88亿元,1608524071730,www.fangda.com,个人,专业工程,000055.SZ,制造业,C,金属制品业,33,11,1
"""5f4adead2018c1179b9dda3f""",000062,深圳华强,深圳主板,854582400000,0,梁光伟,37.85%,深圳华强实业股份有限公司,1887,"Shenzhen Huaqiang Industry Co.,Ltd.",1994-01-19,1997-01-30,电子 — 其他电子,广东省深圳市福田区华强北路华强广场A座5楼,面向电子信息产业链的现代高端服务业，为产业链上的各环节提供线上线下交易服务、产品服务、技术服务、交易信息服务和创新创业配套服务，打造面向电子信息产业的国内一流交易服务和创新创业服务双平台。,86-0755-83216296;86-0755-83030136,"[""电子元器件线下分销分部"",""电子元器件线上交易平台分部"",""电子元器件及终端产品线下交易平台分部"",""终端产品线上分销分部""]",广东省,10.46亿元,1608524111007,www.szhq000062.com,个人,其他电子,000062.SZ,电力、热力、燃气及水的生产和供应业,D,批发业,51,15,2
"""5f4adead2018c1179b9dda40""",000063,中兴通讯,深圳主板,879811200000,0,,,中兴通讯股份有限公司,70066,Zte Corporation,1997-11-11,1997-11-18,通信 — 通信设备,广东省深圳市南山区高新技术产业园科技南路中兴通讯大厦,设计、开发、生产、分销及安装各种先进的ICT领域系统、设备和终端,86-0755-26770282;86-0755-26770000,"[""ICT产品"",""ICT解决方案""]",广东省,46.13亿元,1608524114650,www.zte.com.cn,,通信设备,000063.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,18,1
"""5f4adead2018c1179b9dda41""",000065,北方国际,深圳主板,897004800000,0,国务院国有资产监管管理委员会,55.90%,北方国际合作股份有限公司,1710,Norinco International Cooperation Ltd.,1986-04-05,1998-06-05,建筑装饰 — 专业工程,北京市石景山区政达路6号院北方国际大厦,国际工程承包、国内建筑工程、重型装备出口贸易、物流服务、物流自动化设备系统集成服务、太阳能。,86-010-68137370,"[""国际工程承包"",""货物贸易"",""货运代理"",""金属包装容器"",""电力能源产品""]",北京市,7.7亿元,1608524119151,www.norinco-intl.com,地方国资委,专业工程,000065.SZ,电力、热力、燃气及水的生产和供应业,D,土木工程建筑业,48,19,16
"""5f4adead2018c1179b9dda42""",000066,中国长城,深圳主板,867283200000,0,国务院国有资产监督管理委员会,42.32%,中国长城科技集团股份有限公司,13571,"China Greatwall Technology Group Co.,Ltd.",1997-06-19,1997-06-26,计算机 — 计算机设备,广东省深圳市南山区科技园长城计算机大厦,计算机及相关设备制造，高新电子业务，涉及军事通信、卫星与定位导航、海洋信息安全产业及军用自主可控计算机及网络等领域。,86-0755-26634759,"[""高新电子"",""信息安全整机及解决方案"",""电源产品"",""园区及物业服务""]",广东省,29.28亿元,1608524122670,www.greatwall.cn,国资委,计算机设备,000066.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,20,4
"""5f4adead2018c1179b9dda43""",000068,华控赛格,深圳主板,865987200000,0,山西省国有资本运营有限公司,10.03%,深圳华控赛格股份有限公司,554,"Shenzhen Huakong Seg Co.,Ltd.",1997-06-06,1997-06-11,公用事业 — 环保工程及服务,广东省深圳市龙岗区大工业区兰竹东路6号,节能环保和新材料,86-0755-28339057,"[""环保设备"",""技术咨询规划服务"",""海绵城市可用服务费"",""工程施工""]",广东省,10.07亿元,1608524126058,www.huakongseg.com.cn,地方国资委,环保工程及服务,000068.SZ,科学研究和技术服务业,M,专业技术服务业,74,19,11
"""5f4adead2018c1179b9dda44""",000069,华侨城Ａ,深圳主板,873849600000,0,国务院国有资产监督管理委员会,47.01%,深圳华侨城股份有限公司,25003,"Shenzhen Overseas Chinese Town Co.,Ltd.",1997-09-02,1997-09-10,房地产 — 房地产开发Ⅱ,广东省深圳市南山区华侨城集团办公大楼,主题公园、酒店服务、房地产开发、纸包装等,86-0755-26909069,"[""旅游综合业务"",""房地产"",""纸包装""]",广东省,82.02亿元,1608524141679,www.octholding.com,国资委,房地产开发Ⅱ,000069.SZ,房地产业,K,房地产业,70,16,7
"""5f4adead2018c1179b9dda45""",000070,特发信息,深圳主板,958003200000,0,深圳市人民政府国有资产监督管理委员会,23.44%,深圳市特发信息股份有限公司,3615,"Shenzhen Sdg Information Co.,Ltd.",1999-07-29,2000-05-11,通信 — 通信设备,广东省深圳市南山区高新区中区科丰路2号特发信息港大厦B栋18楼,光纤、光缆、通信设备的生产和销售,86-0755-26506648;86-0755-26506649,"[""光纤光缆销售"",""通信设备销售"",""电子设备销售"",""物业租赁"",""材料销售""]",广东省,8.17亿元,1608524145522,www.sdgi.com.cn,地方国资委,通信设备,000070.SZ,制造业,C,电气机械及器材制造业,38,15,3
"""5f4adead2018c1179b9dda46""",000078,海王生物,深圳主板,913939200000,0,张思民,28.32%,深圳市海王生物工程股份有限公司,11332,"Shenzhen Neptunus Bioengineering Co.,Ltd",1992-12-13,1998-12-18,医药生物 — 医药商业Ⅱ,广东省深圳市南山区科技园科技中三路1号海王银河科技大厦24楼,生物制品、生化制品、海洋药物、海洋生物制品、中成药的生产销售,86-0755-26980336,"[""博宁"",""艾克博康"",""银可络"",""银得菲"",""泰瑞宁"",""阿昔洛韦片"",""抒瑞"",""流感疫苗"",""葡萄糖注射液及氯化钠注射液"",""硫酸庆大霉素及硫酸阿米卡星"",""复方甘草片和口服溶液"",""醋酸泼尼松片"",""鼻渊胶囊"",""胜红清热胶囊"",""苋菜黄连素胶囊"",""祛伤消肿酊"",""海菊颗粒"",""海王金樽""]",广东省,27.51亿元,1608524149048,--,个人,医药商业Ⅱ,000078.SZ,电力、热力、燃气及水的生产和供应业,D,零售业,52,18,3
"""5f4adead2018c1179b9dda48""",000089,深圳机场,深圳主板,893030400000,0,深圳市国有资产监督管理委员会,56.97%,深圳市机场股份有限公司,5602,"Shenzhen Airport Co.,Ltd.",1998-04-10,1998-04-20,交通运输 — 机场Ⅱ,广东省深圳市宝安区宝安机场T3商务区配套写字楼A栋,航空客货运输地面服务、郊区公路客货运输、航空客货物流代理业务等劳务。,86-0755-23456331,"[""航空主业"",""航空增值"",""航空物流"",""航空广告""]",广东省,20.51亿元,1608524156499,www.szairport.com,地方国资委,机场Ⅱ,000089.SZ,交通运输、仓储和邮政业,G,航空运输业,56,17,14
"""5f4adead2018c1179b9dda49""",000090,天健集团,深圳主板,932515200000,0,深圳市人民政府国有资产监督管理委员会,39.57%,深圳市天健(集团)股份有限公司,9530,"Shenzhen Tagen Group Co.,Ltd.",1993-12-06,1999-07-21,房地产 — 房地产开发Ⅱ,广东省深圳市福田区莲花街道紫荆社区红荔路7019号天健商务大厦16、17、18、19楼,提供商品住宅的开发及销售、工程施工劳务、物业租赁服务、物业管理服务、商业运营及服务。,86-0755-82555946;86-0755-83252189;86-0755-83209463,"[""建筑施工"",""房地产销售"",""物业租赁"",""棚改项目管理服务"",""其他城市服务业""]",广东省,18.69亿元,1608524160176,www.tagen.cn,地方国资委,房地产开发Ⅱ,000090.SZ,电力、热力、燃气及水的生产和供应业,D,土木工程建筑业,48,19,8
"""5f4adead2018c1179b9dda4b""",000099,中信海直,深圳主板,965001600000,0,中华人民共和国财政部,10.31%,中信海洋直升机股份有限公司,1035,"Citic Offshore Helicopter Co.,Ltd.",1999-02-11,2000-07-31,交通运输 — 航空运输Ⅱ,广东省深圳市南山区南海大道3533号深圳直升机场,通用航空飞行服务和维修服务,86-0755-26723146,"[""海上石油"",""港口引航"",""陆上通航"",""通航维修"",""通航培训"",""融资租赁""]",广东省,6.06亿元,1608524166930,www.cohc.citic,中央国家机关,航空运输Ⅱ,000099.SZ,交通运输、仓储和邮政业,G,航空运输业,56,25,11
"""5f4adead2018c1179b9dda47""",000088,盐 田 港,深圳主板,870048000000,0,深圳市人民政府国有资产监督管理委员会,67.48%,深圳市盐田港股份有限公司,823,"Shenzhen Yan Tian Port Holdings Co.,Ltd",1997-07-21,1997-07-28,交通运输 — 港口Ⅱ,广东省深圳市盐田区盐田港海港大厦十八层--十九层,"港口投资开发和经营；货物装卸与运输业务,码头建设工程管理,收费高速公路运营管理,出口货物监管仓和其他港口配套仓储物流经营。",86-0755-25290180,"[""高速公路收费"",""港口货物装卸运输"",""海关监管仓"",""其他港口配套仓储经营""]",广东省,22.49亿元,1608524153520,www.yantian-port.com,地方国资委,港口Ⅱ,000088.SZ,交通运输、仓储和邮政业,G,道路运输业,54,18,15
"""5f4adead2018c1179b9dda4a""",000096,广聚能源,深圳主板,964396800000,0,深圳市南山区国有资产监督管理委员会,38.12%,深圳市广聚能源股份有限公司,400,"Shenzhen Guangju Energy Co.,Ltd.",1999-02-18,2000-07-24,化工 — 石油化工,广东省深圳市南山区海德三道天利中央商务广场22楼,从事油品、液化石油气销售、液体化工品仓储及电力投资,86-0755-86000096,"[""成品油"",""液体化工仓储"",""危化品"",""PVC贸易"",""便利店"",""物业租赁""]",广东省,5.28亿元,1608524163510,www.gj000096.com,地方国资委,石油化工,000096.SZ,电力、热力、燃气及水的生产和供应业,D,批发业,51,17,10
"""5f4adead2018c1179b9dda4c""",000100,TCL科技,深圳主板,1075420800000,0,,,TCL科技集团股份有限公司,35379,Tcl Technology Group Corporation,1982-03-11,2004-01-30,电子 — 光学光电子,广东省惠州市惠城区仲恺高新区惠风三路17号TCL科技大厦,以半导体显示技术及材料业务为主，产业金融和投资业务为辅。,86-0755-3331-1666,"[""LCD电视机"",""智能电视"",""3D电视"",""智能手机"",""液晶面板"",""空调"",""冰箱"",""洗衣机""]",广东省,140.31亿元,1608524170214,www.tcl.com,,光学光电子,000100.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,19,8
"""5f4adead2018c1179b9dda4d""",000150,宜华健康,深圳主板,965606400000,0,刘绍喜,29.76%,宜华健康医疗股份有限公司,11760,"Yihua Healthcare Co.,Ltd.",1993-02-19,2000-08-07,医药生物 — 医疗服务Ⅱ,广东省汕头市澄海区莱芜岭海工业园区主楼4楼,健康医疗服务,86-0754-85899788,"[""医疗后勤综合服务"",""医疗专业工程"",""医疗商品销售"",""医疗投资运营"",""医院经营业务"",""养老专业服务""]",广东省,8.78亿元,1608524174127,www.yihuahealth.com,个人,医疗服务Ⅱ,000150.SZ,卫生和社会工作业,Q,卫生,83,9,0
"""5f4adead2018c1179b9dda4f""",000153,丰原药业,深圳主板,969408000000,0,李荣杰,7.35%,安徽丰原药业股份有限公司,4668,"Anhui Fengyuan Pharmaceutical Co.,Ltd.",1997-08-30,2000-09-20,医药生物 — 化学制药,安徽省合肥市包河区工业区大连路16号,生物药、中药、化学合成药及其制剂等方面的研究、开发、生产和销售。,86-0551-64846018;86-0551-64846153,"[""生物药及制剂"",""化学合成药及制剂"",""中药及制剂"",""药品零售"",""药品批发""]",安徽省,3.12亿元,1608524180255,www.bbcayy.com,个人,化学制药,000153.SZ,制造业,C,医药制造业,27,18,10
"""5f4adead2018c1179b9dda50""",000155,川能动力,深圳主板,969926400000,0,四川省国有资产监督管理委员会,30.77%,四川省新能源动力股份有限公司,229,Sichuan New Energy Power Company Limited,1997-10-20,2000-09-26,公用事业 — 电力,四川省成都市武侯区高新区剑南大道中段716号2号楼16层,"风力发电和光伏发电,以及新能源综合服务业务。",86-028-65258952;86-028-65258923;86-028-62095615;86-028-62070817,"[""新能源综合服务业务"",""电力销售""]",四川省,12.7亿元,1608524189289,www.cndl155.com,地方国资委,电力,000155.SZ,电力、热力、燃气及水的生产和供应业,D,电力、热力生产和供应业,44,11,7
"""5f4adead2018c1179b9dda4e""",000151,中成股份,深圳主板,968198400000,0,国务院国有资产监督管理委员会,45.80%,中成进出口股份有限公司,352,China National Complete Plant Import & Export Corporation Limited,1999-03-01,2000-09-06,建筑装饰 — 专业工程,北京市东城区安定门西滨河路9号,成套设备与技术进出口、一般贸易和境外经营。,86-010-84759518,"[""成套设备出口和工程承包"",""一般贸易"",""境外实业经营""]",北京市,2.96亿元,1608524177543,www.complant-ltd.com,国资委,专业工程,000151.SZ,电力、热力、燃气及水的生产和供应业,D,批发业,51,13,3
"""5f4adead2018c1179b9dda51""",000156,华数传媒,深圳主板,968198400000,0,杭州市财政局,10.50%,华数传媒控股股份有限公司,4998,"Wasu Media Holding Co.,Ltd",1994-06-30,2000-09-06,传媒 — 文化传媒,浙江省杭州市滨江区长江路79号华数白马湖数字电视产业园B座,杭州地区有线电视网络运营和面向全国的互动电视、手机电视、互联网电视、互联网视频、广告等传媒信息服务业。,86-0571-28327789,"[""数字电视"",""网络接入"",""节目传输"",""互动电视业务"",""广告业务"",""宽带及数据通信业务"",""设备销售及租赁"",""项目类及集成业务"",""云宽带对外合作业务"",""手机电视业务"",""互联网电视公网业务"",""互联网电视专网业务""]",浙江省,14.33亿元,1608524193675,www.wasu.com,地方政府,文化传媒,000156.SZ,文化、体育和娱乐业,R,广播、电视、电影和影视录音制作业,86,23,14
"""5f4adead2018c1179b9dda52""",000157,中联重科,深圳主板,971308800000,0,,,中联重科股份有限公司,19016,"Zoomlion Heavy Industry Science And Technology Co.,Ltd",1999-08-31,2000-10-12,机械设备 — 专用设备,湖南省长沙市岳麓区银盆南路361号,混凝土机械、起重机械、路面机械、环卫机械等产品及配套件的开发、生产、销售和租赁。,86-0731-85650157,"[""混凝土机械"",""起重机械"",""环境产业"",""农业机械"",""金融服务""]",湖南省,79.22亿元,1608524198863,www.zoomlion.com,,专用设备,000157.SZ,制造业,C,专用设备制造业,35,16,3
"""5f4adead2018c1179b9dda54""",000159,国际实业,深圳主板,969926400000,0,张彦夫,23.67%,新疆国际实业股份有限公司,295,"Xinjiang International Industry Co.,Ltd",1999-03-28,2000-09-26,化工 — 石油化工,新疆维吾尔自治区乌鲁木齐市新市区北京南路358号大成国际大厦9楼,油品批发、零售、仓储、运输；能源贸易；房地产开发与销售。,86-0991-5854232,"[""酸化油"",""水解酸"",""蒸馏脂肪酸"",""粗甲酯"",""生物柴油"",""植物沥青"",""房地产销售"",""仓储服务""]",新疆维吾尔自治区,4.81亿元,1608524217057,www.xjgjsy.com,个人,石油化工,000159.SZ,电力、热力、燃气及水的生产和供应业,D,批发业,51,15,0
"""5f4adead2018c1179b9dda53""",000158,常山北明,深圳主板,964396800000,0,石家庄市国有资产监督管理委员会,28.48%,石家庄常山北明科技股份有限公司,5084,"Shijiazhuang Changshan Beiming Technology Co.,Ltd",1998-12-29,2000-07-24,计算机 — 计算机应用,河北省石家庄市长安区和平东路161号,软件及信息技术服务和纺织两大板块。,86-0311-86673856,"[""坯布"",""棉纱"",""棉花"",""系统集成及行业解决方案服务"",""代理产品增值销售"",""定制软件及服务""]",河北省,15.99亿元,1608524203456,www.csbmkj.com,地方国资委,计算机应用,000158.SZ,信息传输、软件和信息技术服务业,I,软件和信息技术服务业,65,22,9
"""5f4adead2018c1179b9dda55""",000166,申万宏源,深圳主板,1422230400000,0,中央汇金投资有限责任公司,49.40%,申万宏源集团股份有限公司,12718,"Shenwan Hongyuan Group Co., Ltd.",1996-09-16,2015-01-26,非银金融 — 证券,"新疆维吾尔自治区乌鲁木齐市新市区高新区北京南路358号大成国际大厦20楼2001室,北京市西城区太平桥大街19号",金融投资、股权投资等。,86-0991-2301870;86-010-88085333,"[""投资银行业务"",""本金投资业务"",""证券经纪业务"",""期货经纪业务"",""融资融券业务"",""股票质押式融资业务"",""金融产品销售业务"",""主经纪商业务"",""研究咨询业务"",""FICC销售及交易业务"",""衍生品业务"",""资产管理业务"",""公募基金管理业务"",""私募基金管理业务""]",新疆维吾尔自治区,250.4亿元,1608524221852,www.swhygh.com,中央国有企业,证券,000166.SZ,金融业,J,资本市场服务,67,25,14
"""5f4adead2018c1179b9dda57""",000333,美的集团,深圳主板,1379462400000,0,何享健,29.44%,美的集团股份有限公司,134897,"Midea Group Co.,Ltd.",2000-04-07,2013-09-18,家用电器 — 白色家电,广东省佛山市顺德区北滘镇美的大道6号美的总部大楼,以家电产业为主，涉足电机、物流等领域，旗下分为四大业务板块，分别为大家电、小家电、电机及物流。,86-0757-22607708;86-0757-23274957,"[""暖通空调"",""消费电器"",""机器人及自动化系统""]",广东省,70.26亿元,1608524233443,www.midea.com,个人,白色家电,000333.SZ,制造业,C,电气机械及器材制造业,38,21,0
"""5f4adead2018c1179b9dda58""",000338,潍柴动力,深圳主板,1177891200000,0,山东省国有资产监督管理委员会,15.95%,潍柴动力股份有限公司,43822,"Weichai Power Co.,Ltd.",2002-12-23,2007-04-30,汽车 — 汽车零部件,山东省潍坊市奎文区高新技术产业开发区福寿东街197号甲,研究、生产及销售发动机及其零部件、重型汽车、重型汽车车桥、变速箱及其他汽车零部件等业务,86-0536-2297068;86-0536-2297056,"[""动力总成"",""整车整机及关键零部件"",""智能物流"",""其他零部件""]",山东省,79.34亿元,1608524265789,www.weichaipower.com,地方国资委,汽车零部件,000338.SZ,制造业,C,汽车制造业,36,30,7
"""5f4adead2018c1179b9dda59""",000400,许继电气,深圳主板,861321600000,0,国务院国有资产监督管理委员会,43.26%,许继电气股份有限公司,5383,"Xuji Electric Co.,Ltd.",1993-03-15,1997-04-18,电气设备 — 电气自动化设备,河南省许昌市魏都区许继大道1298号,从事电力系统二次设备和一次设备的研制、销售,86-0374-3213660;86-0374-3219536,"[""智能变配电系统"",""智能中压供用电设备"",""智能电表"",""电动汽车智能充换电系统"",""直流输电系统"",""EMS加工服务""]",河南省,10.08亿元,1608524279730,www.xjgc.com,国资委,电气自动化设备,000400.SZ,制造业,C,电气机械及器材制造业,38,22,18
"""5f4adead2018c1179b9dda5a""",000401,冀东水泥,深圳主板,834710400000,0,北京市人民政府国有资产监督管理委员会,10.56%,唐山冀东水泥股份有限公司,24153,"Tangshan Jidong Cement Co.,Ltd.",1994-05-08,1996-06-14,建筑材料 — 水泥制造,河北省唐山市丰润区林荫路233号,生产和销售水泥、熟料以及石灰石开采和销售,86-010-59512082,"[""中标"",""英标"",""美标等通用硅酸盐水泥,道路"",""核电"",""油井"",""博格板超早强等专用水泥,中热/低热"",""抗硫酸盐等特种水泥""]",河北省,13.48亿元,1608524284018,www.jdsn.com.cn,地方国资委,水泥制造,000401.SZ,制造业,C,非金属矿物制品业,30,14,12
"""5f4adead2018c1179b9dda5c""",000403,双林生物,深圳主板,835920000000,0,,,南方双林生物制药股份有限公司,875,"Southern Shuanglin Bio-Pharmacy Co.,Ltd",1993-12-01,1996-06-28,医药生物 — 生物制品Ⅱ,广东省湛江市麻章区东简镇东海岛新丰东路1号,生产和销售血液制品,86-0759-2931218,"[""人血白蛋白"",""静注人免疫球蛋白(pH4)"",""人免疫球蛋白"",""乙型肝炎人免疫球蛋白"",""破伤风人免疫球蛋白"",""狂犬病人免疫球蛋白""]",山西省,4.92亿元,1608524295009,--,,生物制品Ⅱ,000403.SZ,制造业,C,医药制造业,27,15,1
"""5f4adead2018c1179b9dda5d""",000404,长虹华意,深圳主板,835142400000,0,绵阳市国有资产监督管理委员会,7.11%,长虹华意压缩机股份有限公司,7802,"Changhong Huayi Compressor Co.,Ltd.",1996-06-13,1996-06-19,家用电器 — 白色家电,江西省景德镇市昌江区长虹大道1号(高新开发区内),从事无氟压缩机的生产与销售业务。,86-0798-8470228;86-0798-8470237,"[""冰箱压缩机"",""商用压缩机"",""新能源汽车空调压缩机"",""清洁机器人""]",江西省,6.96亿元,1608524298383,www.hua-yi.cn,地方国资委,白色家电,000404.SZ,制造业,C,通用设备制造业,34,15,11
"""5f4adead2018c1179b9dda60""",000409,ST地矿,深圳主板,835833600000,0,山东省人民政府,21.87%,山东地矿股份有限公司,1450,"Shandong Geo-Mineral Co.,Ltd",1993-03-02,1996-06-27,综合 — 综合Ⅱ,山东省济南市历下区工业南路57-1号济南高新万达广场J3写字楼,矿业开发、医药制造、特种轮胎制造、贸易和房地产开发,86-0531-88550409,"[""黄金"",""生物制药"",""特种轮胎"",""房地产"",""中药材"",""大宗贸易商品""]",山东省,5.11亿元,1608524311797,dkgf.ykjt.cn,地方政府,综合Ⅱ,000409.SZ,综合,S,综合,90,15,8
"""5f4adead2018c1179b9dda61""",000410,*ST沈机,深圳主板,837648000000,0,国务院国有资产监督管理委员会,29.99%,沈阳机床股份有限公司,7965,"Shenyang Machine Tool Co.,Ltd.",1993-05-20,1996-07-18,机械设备 — 通用机械,辽宁省沈阳市于洪区经济技术开发区开发大路17甲1号,金属切削机床制造。,86-024-25190865,"[""数控机床"",""普通车床"",""普通镗床"",""普通钻床""]",辽宁省,16.84亿元,1608524316081,www.smtcl.com,国资委,通用机械,000410.SZ,制造业,C,通用设备制造业,34,19,19
