_id,code,stockName,market,ipoDate,__v,actualController,actualControllerSharePercentage,companyName,employeeAmount,englishName,foundedDate,goPublicDate,industry,location,mainBusiness,phone,province,registeredCapital,updatedAt,website,actualControllerType,subIndustry,stockCode,guoBiaoIndustry,guoBiaoIndustryCode,guoBiaoSubIndustry,guoBiaoSubIndustryCode,CCPMember
"""5f4adead2018c1179b9ddae3""",651,格力电器,深圳主板,848275200000,0,,,珠海格力电器股份有限公司,88846,"Gree Electric Appliances, Inc. Of Zhuhai",1989-12-13,1996-11-18,家用电器 — 白色家电,广东省珠海市香洲区前山金鸡西路,生产销售空调器、自营空调器出口业务及其相关零配件的进出口业务。,86-0756-8669232,广东省,60.16亿元,1608525145937,www.gree.com.cn,无实际控制人,白色家电,000651.SZ,制造业,C,电气机械及器材制造业,38,3
"""5f4adead2018c1179b9ddae4""",652,泰达股份,深圳主板,849139200000,0,天津市国有资产监督管理委员会,30.78%,天津泰达股份有限公司,1274,"Tianjin Teda Co.,Ltd.",1981-08-20,1996-11-28,综合 — 综合Ⅱ,天津市滨海新区第二大街62号MSD-B1座16层1601,生态环保、区域开发、能源贸易、股权投资。,86-022-65175652,天津市,14.76亿元,1608525148574,www.tedastock.com,地方国资委,综合Ⅱ,000652.SZ,电力、热力、燃气及水的生产和供应业,D,批发业,51,13
"""5f4adead2018c1179b9ddae5""",655,金岭矿业,深圳主板,849139200000,0,山东省人民政府国有资产监督管理委员会,52.57%,山东金岭矿业股份有限公司,2851,"Shandong Jinling Mining Co.,Ltd.",1989-06-20,1996-11-28,采掘 — 其他采掘Ⅱ,山东省淄博市张店区中埠镇,铁矿石开采，铁精粉、铜精粉、钴精粉、球团矿的生产、销售及机械加工与销售。,86-0533-3088888,山东省,5.95亿元,1608525156337,www.sdjlky.com,地方国资委,其他采掘Ⅱ,000655.SZ,采矿业,B,黑色金属矿采选业,8,11
"""5f4adead2018c1179b9ddae6""",656,金科股份,深圳主板,849139200000,0,黄红云,18.22%,金科地产集团股份有限公司,22812,"Jinke Property Group Co.,Ltd.",1987-03-20,1996-11-28,房地产 — 房地产开发Ⅱ,重庆市渝北区两江新区春兰三路1号,房地产开发为主，新能源发电、社区综合服务、酒店经营管理、园林、门窗、装饰等相关多元化产业经营为辅,86-023-63023656,重庆市,53.4亿元,1608525609924,www.jinke.com,个人,房地产开发Ⅱ,000656.SZ,房地产业,K,房地产业,70,4
"""5f4adead2018c1179b9ddae7""",657,中钨高新,深圳主板,849744000000,0,中国五矿集团有限公司,44.53%,中钨高新材料股份有限公司,7537,"China Tungsten And Hightech Materals Co.,Ltd",1993-03-18,1996-12-05,有色金属 — 稀有金属,湖南省株洲市荷塘区钻石路288号钻石大厦10-12楼,硬质合金生产及加工销售,86-0731-28265986;86-0731-28265977,海南省,10.54亿元,1608525613982,www.minmetalstungsten.com,中央国有企业,稀有金属,000657.SZ,制造业,C,有色金属冶炼及压延加工业,32,6
"""5f4adead2018c1179b9ddae8""",659,珠海中富,深圳主板,849571200000,0,,,珠海中富实业股份有限公司,1976,"Zhuhai Zhongfu Enterprise Co.,Ltd",1985-12-18,1996-12-03,轻工制造 — 包装印刷Ⅱ,广东省珠海市香洲区联峰路780号3栋,"从事碳酸饮料、热灌装饮料、饮用水和啤酒包装用PET瓶、PET瓶胚、标签、外包装薄膜、胶罐、纸杯的生产与销售,并同时为企业提供饮用水、热灌装饮料代加工灌装服务。",86-0756-8931066;86-0756-8931176,广东省,12.86亿元,1608525618306,www.zhongfu.com.cn,无实际控制人,包装印刷Ⅱ,000659.SZ,制造业,C,橡胶和塑料制品业,29,2
"""5f4adead2018c1179b9ddae9""",661,长春高新,深圳主板,850867200000,0,长春新区国有资产监督管理委员会,15.84%,长春高新技术产业(集团)股份有限公司,5535,"Changchun High-Tech Industry (Group) Co.,Ltd.",1993-06-10,1996-12-18,医药生物 — 生物制品Ⅱ,吉林省长春市朝阳区同志街2400号火炬大厦5层,"以生物制药、中成药生产及销售、房地产开发为主导产业,辅以开发区基础设施建设、物业管理等。",86-0431-85666367,吉林省,4.05亿元,1608525622191,www.ccht.jl.cn,地方国资委,生物制品Ⅱ,000661.SZ,制造业,C,医药制造业,27,11
"""5f4adead2018c1179b9ddaea""",662,*ST天夏,深圳主板,850694400000,0,梁国坚、张桂珍,8.37、0.13%,天夏智慧城市科技股份有限公司,37,Teamax Smartcity Technology Corporation Limited,1996-09-18,1996-12-16,计算机 — 计算机应用,浙江省杭州市滨江区六和路368号1幢北四楼A4068室,软件产品销售、系统集成建设与运营服务。,86-0571-87753750,广西壮族自治区,10.93亿元,1608525624971,www.txgis.com,个人,计算机应用,000662.SZ,信息传输、软件和信息技术服务业,I,软件和信息技术服务业,65,0
"""5f4adead2018c1179b9ddaeb""",663,*ST永林,深圳主板,849830400000,0,永安市国有资产管理委员会,19.27%,福建省永安林业(集团)股份有限公司,2077,"Fujian Yongan Forestry(Group)Joint -Stock Co.,Ltd.",1994-01-06,1996-12-06,轻工制造 — 家用轻工,福建省三明市永安市燕江东路819号,木(竹)材采运、加工，林产化工产品制造。,86-0598-3600083;86-0598-3614875,福建省,3.37亿元,1608525639292,www.yonglin.com,地方国资委,家用轻工,000663.SZ,制造业,C,家具制造业,21,10
"""5f4adead2018c1179b9ddaec""",665,湖北广电,深圳主板,850176000000,0,湖北广播电视台,17.16%,湖北省广播电视信息网络股份有限公司,7855,"Hubei Radio & Television Information Network Co.,Ltd.",1988-12-10,1996-12-10,传媒 — 文化传媒,湖北省武汉市武昌区中北路101号(楚商大厦),有线电视网络运营,86-027-86653990,湖北省,9.82亿元,1608525642101,www.hrtn.net,地方国有企业,文化传媒,000665.SZ,文化、体育和娱乐业,R,广播、电视、电影和影视录音制作业,86,13
"""5f4adead2018c1179b9ddaed""",666,经纬纺机,深圳主板,850176000000,0,国务院国有资产监督管理委员会,54.45%,经纬纺织机械股份有限公司,8084,Jingwei Textile Machinery Company Limited,1995-08-15,1996-12-10,非银金融 — 多元金融,北京市朝阳区亮马桥路39号第一上海中心七层,生产与销售纺织机械业务及金融信托业务,86-010-84534078-8501,北京市,7.04亿元,1608525645312,www.jwgf.com,国资委,多元金融,000666.SZ,金融业,J,资本市场服务,67,9
"""5f4adead2018c1179b9ddaee""",667,美好置业,深圳主板,849744000000,0,刘道明,7.15%,美好置业集团股份有限公司,3591,"Myhome Real Estate Development Group Co.,Ltd.",1989-03-11,1996-12-05,房地产 — 房地产开发Ⅱ,湖北省武汉市汉阳区马鹦路191号美好广场35楼,房地产开发、装配式建筑、现代农业等相关业务,86-027-87838669,云南省,24.67亿元,1608525649076,www.000667.com,个人,房地产开发Ⅱ,000667.SZ,房地产业,K,房地产业,70,0
"""5f4adead2018c1179b9ddaef""",668,荣丰控股,深圳主板,850176000000,0,盛毓南,36.73%,荣丰控股集团股份有限公司,166,"Rongfeng Holding Group Co.,Ltd.",1988-09-02,1996-12-10,房地产 — 房地产开发Ⅱ,北京市丰台区南四环西路186号四区汉威国际广场6号楼3层,房地产开发与销售、物业出租。,86-010-51757685,上海市,1.47亿元,1608525653550,www.rongfengholding.cn,个人,房地产开发Ⅱ,000668.SZ,房地产业,K,房地产业,70,7
"""5f4adead2018c1179b9ddaf0""",669,*ST金鸿,深圳主板,850176000000,0,陈义和,24.90%,金鸿控股集团股份有限公司,2866,"Jinhong Holding Group Co.,Ltd.",1985-02-11,1996-12-10,公用事业 — 燃气Ⅱ,北京市朝阳区安华西里二区18号楼二层,天然气长输管道及城市燃气管网的建设和运营,86-010-64255501-8225;86-010-64255501-8222,吉林省,6.8亿元,1608525656924,www.spjhe.com,个人,燃气Ⅱ,000669.SZ,电力、热力、燃气及水的生产和供应业,D,燃气生产和供应业,45,1
"""5f4adead2018c1179b9ddaf1""",670,*ST盈方,深圳主板,850780800000,0,,,盈方微电子股份有限公司,44,"Infotmic Co.,Ltd",1989-05-01,1996-12-17,电子 — 半导体,上海市长宁区江苏路458号308、312室,面向移动互联终端、智能家居、视频监控、运动相机等应用的智能处理器及相关软件研发、设计、销售，并提供硬件设计和软件应用的整体解决方案以及电子元器件分销业务。,86-021-58853066,湖北省,8.17亿元,1608525661732,www.infotm.com,无实际控制人,半导体,000670.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,0
"""5f4adead2018c1179b9ddaf2""",671,阳 光 城,深圳主板,850867200000,0,吴洁,15.56%,阳光城集团股份有限公司,9676,"Yango Group Co.,Ltd",1991-08-12,1996-12-18,房地产 — 房地产开发Ⅱ,上海市虹口区北外滩杨树浦路1058号阳光控股大厦18层,房地产开发、商品贸易。,86-021-80328709;86-021-80328765,福建省,41.2亿元,1608525666801,www.yango.com.cn,个人,房地产开发Ⅱ,000671.SZ,房地产业,K,房地产业,70,0
"""5f4adead2018c1179b9ddaf3""",672,上峰水泥,深圳主板,850867200000,0,俞锋,16.46%,甘肃上峰水泥股份有限公司,2394,"Gansu Shangfeng Cement Co.,Ltd",1993-11-01,1996-12-18,建筑材料 — 水泥制造,浙江省杭州市西湖区文二西路738号西溪乐谷创意产业园1幢E单元,水泥产品生产与销售，建材产品,86-0571-56030516,甘肃省,8.14亿元,1608525670623,www.sfsn.cn,个人,水泥制造,000672.SZ,制造业,C,非金属矿物制品业,30,7
"""5f4adead2018c1179b9ddaf4""",673,*ST当代,深圳主板,854064000000,0,王春芳,--,当代东方投资股份有限公司,341,"Lead Eastern Investment Co.,Ltd",1997-01-17,1997-01-24,传媒 — 文化传媒,北京市朝阳区SOHO尚都北塔A座8层,影视文化业,86-010-58693158,山西省,7.92亿元,1608525673490,www.sz000673.com,个人,文化传媒,000673.SZ,文化、体育和娱乐业,R,文化艺术业,87,1
"""5f4adead2018c1179b9ddaf5""",676,智度股份,深圳主板,851385600000,0,,,智度科技股份有限公司,873,"Genimous Technology Co.,Ltd.",1996-12-16,1996-12-24,传媒 — 互联网传媒,北京市西城区西绒线胡同51号北门,互联网相关业务,86-010-66237897,广东省,13.26亿元,1608525676989,www.genimous.com,无实际控制人,互联网传媒,000676.SZ,信息传输、软件和信息技术服务业,I,互联网和相关服务,64,0
"""5f4adead2018c1179b9ddaf6""",677,恒天海龙,深圳主板,851558400000,0,胡兴荣,23.15%,恒天海龙股份有限公司,951,"Chtc Helon Co., Ltd.",1989-07-21,1996-12-26,化工 — 化学纤维,山东省潍坊市寒亭区海龙路555号,粘胶纤维及帘帆布的生产与销售,86-0536-7530007,山东省,8.64亿元,1608525679541,www.helon.cn,个人,化学纤维,000677.SZ,制造业,C,化学纤维制造业,28,4
"""5f4adead2018c1179b9ddaf7""",678,襄阳轴承,深圳主板,852508800000,0,贾志宏,18.22%,襄阳汽车轴承股份有限公司,3633,"Xiangyang Automobile Bearing Company., Ltd",,,汽车 — 汽车零部件,湖北省襄阳市樊城区高新区邓城大道97号,从事轴承及其零部件的生产、科研、销售及相关业务,86-0710-3577678,湖北省,4.6亿元,1608525712893,www.zxy.com.cn,个人,汽车零部件,000678.SZ,制造业,C,通用设备制造业,34,13
"""5f4adead2018c1179b9ddaf8""",679,*ST友谊,深圳主板,854064000000,0,陈志祥,12.12%,大连友谊(集团)股份有限公司,520,"Dalian Friendship (Group) Co.,Ltd.",1992-07-28,1997-01-24,商业贸易 — 一般零售,辽宁省大连市沙河口区星海广场B3区35-4号公建,以零售业、酒店业、房地产业为主，其它策略性投资为补充。,86-0411-82691470;86-0411-82802712,辽宁省,3.56亿元,1608525726303,www.sz000679.com,个人,一般零售,000679.SZ,电力、热力、燃气及水的生产和供应业,D,零售业,52,3
"""5f4adead2018c1179b9ddaf9""",680,山推股份,深圳主板,853891200000,0,山东省国有资产监督管理委员会,20.56%,山推工程机械股份有限公司,5379,"Shantui Construction Machinery Co.,Ltd",1993-10-08,1997-01-22,机械设备 — 专用设备,山东省济宁市任城区高新区327国道58号,工程机械制造。,86-0537-2909532;86-0537-2907336,山东省,12.41亿元,1608525764874,www.shantui.com,地方国资委,专用设备,000680.SZ,制造业,C,专用设备制造业,35,10
"""5f4adead2018c1179b9ddafa""",681,视觉中国,深圳主板,853804800000,0,梁军、廖道训、吴玉瑞、柴继军、梁世平,13.41、12.73、12.01、4.96、0.06%,视觉(中国)文化发展股份有限公司,521,"Visual China Group Co.,Ltd.",1994-05-28,1997-01-21,传媒 — 文化传媒,"北京市朝阳区酒仙桥路10号院恒通国际商务园,B5/B8",提供优质正版图片、视频等视觉内容及增值服务,86-010-64376780,江苏省,7.01亿元,1608525769684,www.vcg.com,个人,文化传媒,000681.SZ,文化、体育和娱乐业,R,文化艺术业,87,0
"""5f4adead2018c1179b9ddafb""",682,东方电子,深圳主板,853804800000,0,烟台市人民政府国有资产监督管理委员会,27.58%,东方电子股份有限公司,5087,"Dongfang Electronics Co.,Ltd",1994-02-09,1997-01-21,电气设备 — 电气自动化设备,山东省烟台市芝罘区机场路2号,电子及通信设备开发、生产、销售及咨询服务。,86-0535-5520066,山东省,13.41亿元,1608525772688,www.dongfangelec.com,地方国资委,电气自动化设备,000682.SZ,信息传输、软件和信息技术服务业,I,软件和信息技术服务业,65,7
"""5f4adead2018c1179b9ddafc""",683,远兴能源,深圳主板,854668800000,0,戴连荣,4.50%,内蒙古远兴能源股份有限公司,4913,Inner Mongoliayuan Xing Energy Company Limited,1997-01-23,1997-01-31,化工 — 化学原料,内蒙古自治区鄂尔多斯市东胜区鄂托克西街博源大厦12层,甲醇、煤炭的生产与销售。,86-0477-8139874;86-0477-8139873,内蒙古自治区,37.69亿元,1608525779039,www.yuanxing.com,个人,化学原料,000683.SZ,制造业,C,化学原料及化学制品制造业,26,18
"""5f4adead2018c1179b9ddafd""",685,中山公用,深圳主板,853977600000,0,中山市人民政府国有资产监督管理委员会,48.29%,中山公用事业集团股份有限公司,4036,"Zhongshan Public Utilities Group Co.,Ltd",1992-12-26,1997-01-23,公用事业 — 水务Ⅱ,广东省中山市兴中道18号财兴大厦北座,生产供应自来水、污水处理和农贸农批市场经营、物业开发。,86-0760-88389268,广东省,14.75亿元,1608525782093,www.zpug.net,地方国资委,水务Ⅱ,000685.SZ,电力、热力、燃气及水的生产和供应业,D,水的生产和供应业,46,6
"""5f4adead2018c1179b9ddafe""",686,东北证券,深圳主板,857001600000,0,,,东北证券股份有限公司,2801,"Northeast Securities Co.,Ltd.",1992-07-17,1997-02-27,非银金融 — 证券,吉林省长春市南关区生态大街6666号,证券经纪业务、证券承销与保荐业务、证券自营业务和证券资产管理业务等。,86-0431-85096806,吉林省,23.4亿元,1608525785816,www.nesc.cn,无实际控制人,证券,000686.SZ,金融业,J,资本市场服务,67,25
"""5f4adead2018c1179b9ddaff""",687,*ST华讯,深圳主板,856483200000,0,吴光胜,10.91%,华讯方舟股份有限公司,,"Huaxunfangzhou Co.,Ltd",,,国防军工 — 航空装备,,军事通信及配套业务,,河北省,,1608526043637,www.huaxunchina.com.cn,个人,航空装备,000687.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,1
"""5f4adead2018c1179b9ddb00""",688,国城矿业,深圳主板,853718400000,0,吴城,42.65%,国城矿业股份有限公司,1035,"Guocheng Mining Co.,Ltd",,,有色金属 — 工业金属,北京市丰台区南四环西路188号16区19号楼16层,有色金属采、选及贸易,86-010-57090095;86-023-63067269,重庆市,11.37亿元,1608526063316,www.gcky0688.com,个人,工业金属,000688.SZ,采矿业,B,有色金属矿采选业,9,5
"""5f4adead2018c1179b9ddb01""",690,宝新能源,深圳主板,854409600000,0,叶华能,14.40%,广东宝丽华新能源股份有限公司,1370,"Guangdong Baolihua New Energy Stock Co.,Ltd.",1997-01-20,1997-01-28,公用事业 — 电力,"广东省梅州市梅县区华侨城香港花园香港大道宝丽华综合大楼,广东省广州市天河区珠江新城珠江东路6号广州周大福金融中心62、63层",电力、建筑施工、投资等,86-0753-2511298;86-020-83909818,广东省,21.76亿元,1608526065963,www.baolihua.com.cn,个人,电力,000690.SZ,电力、热力、燃气及水的生产和供应业,D,电力、热力生产和供应业,44,1
"""5f4adead2018c1179b9ddb02""",691,亚太实业,深圳主板,857088000000,0,朱全祖,17.56%,海南亚太实业发展股份有限公司,30,Hainan Yatai Industrial Development Co.Ltd,1988-02-12,1997-02-28,化工 — 化学制品,甘肃省兰州市城关区张掖路87号中广商务大厦17层,精细化工产品的研发、生产及销售。,86-0931-8439763,甘肃省,3.23亿元,1608526073836,www.ytsy000691.com,个人,化学制品,000691.SZ,房地产业,K,房地产业,70,5
"""5f4adead2018c1179b9ddb03""",692,惠天热电,深圳主板,857001600000,0,沈阳市国有资产监督管理委员会,35.10%,沈阳惠天热电股份有限公司,2551,"Shenyang Huitian Thermal Power Co.,Ltd",1993-12-28,1997-02-27,公用事业 — 电力,辽宁省沈阳市沈河区热闹路47号,民用和工业用供热和供汽。,86-024-22928062,辽宁省,5.33亿元,1608526076662,www.htrd.cn,地方国资委,电力,000692.SZ,电力、热力、燃气及水的生产和供应业,D,电力、热力生产和供应业,44,13
"""5f4adead2018c1179b9ddb04""",695,滨海能源,深圳主板,856224000000,0,天津市文化体制改革和发展工作领导小组办公室,25.00%,天津滨海能源发展股份有限公司,863,"Tianjin Binhai Energy & Development Co.,Ltd",1992-10-20,1997-02-18,轻工制造 — 包装印刷Ⅱ,天津市南开区长实道19号,蒸汽、电力的生产、供应和印刷业务,86-022-23678886;86-022-23678831,天津市,2.22亿元,1608526080053,www.binhaienergy.com,地方政府,包装印刷Ⅱ,000695.SZ,制造业,C,印刷和记录媒介复制业,23,9
"""5f4adead2018c1179b9ddb05""",697,炼石航空,深圳主板,859248000000,0,张政,18.81%,炼石航空科技股份有限公司,2411,"Ligeance Aerospace Technology Co.,Ltd.",1993-06-08,1997-03-25,国防军工 — 航空装备,四川省成都市双流区西航港大道2999号,制造加工各种航空器相关精密零部件、结构件等,86-028-65709388,陕西省,6.72亿元,1608526099007,www.lat000697.com,个人,航空装备,000697.SZ,制造业,C,铁路、船舶、航空航天和其它运输设备制造业,37,4
"""5f4adead2018c1179b9ddb06""",698,沈阳化工,深圳主板,856396800000,0,中国国有资产监督管理委员会,30.47%,沈阳化工股份有限公司,2868,"Shenyang Chemical Industry Co.,Ltd.",1996-05-20,1997-02-20,化工 — 石油化工,辽宁省沈阳市于洪区经济技术开发区沈西三东路55号,氯碱化工产品的生产和销售、石油化工产品的生产和销售、聚醚多元醇化工产品的生产和销售,86-024-25553506,辽宁省,8.2亿元,1608526101801,www.sychem.com,地方国资委,石油化工,000698.SZ,制造业,C,石油加工、炼焦及核燃料加工业,25,14
"""5f4adead2018c1179b9ddb07""",700,模塑科技,深圳主板,857088000000,0,曹明芳,25.00%,江南模塑科技股份有限公司,4239,"Jiangnan Mould & Plastic Technology Co.,Ltd.",1988-06-27,1997-02-28,汽车 — 汽车零部件,江苏省无锡市江阴市周庄镇长青路8号,轿车保险杠及防擦条等汽车装饰件的生产和销售、铸件的生产和销售、房地产开发和销售以及医院管理及健康咨询服务,86-0510-86242802,江苏省,9.17亿元,1608526105972,www.000700.com,个人,汽车零部件,000700.SZ,制造业,C,汽车制造业,36,0
"""5f4adead2018c1179b9ddb08""",701,厦门信达,深圳主板,856915200000,0,厦门市人民政府国有资产监督管理委员会,29.18%,厦门信达股份有限公司,6077,Xiamen Xindeco Ltd.,,,商业贸易 — 贸易Ⅱ,福建省厦门市湖里区仙岳路4688号国贸中心A栋11楼,电子信息产业(光电、物联网)、供应链业务(大宗贸易、汽车销售)、房地产业务、类金融业务,86-0592-5608117,福建省,4.19亿元,1608526143927,www.xindeco.com.cn,地方国资委,贸易Ⅱ,000701.SZ,电力、热力、燃气及水的生产和供应业,D,批发业,51,4
"""5f4adead2018c1179b9ddb09""",702,正虹科技,深圳主板,858643200000,0,湖南省岳阳市屈原管理区,25.13%,湖南正虹科技发展股份有限公司,1047,"Hunan Zhenghong Science And Technology Develop Co.,Ltd.",1997-03-12,1997-03-18,农林牧渔 — 饲料Ⅱ,湖南省岳阳市汨罗市屈原营田镇,研发生产销售饲料产品,86-0730-5715016,湖南省,2.67亿元,1608526146445,www.chinazhjt.com.cn,地方政府,饲料Ⅱ,000702.SZ,制造业,C,农副食品加工业,13,11
"""5f4adead2018c1179b9ddb0a""",703,恒逸石化,深圳主板,859507200000,0,邱建林,11.79%,恒逸石化股份有限公司,16557,"Hengyi Petrochemical Co.,Ltd.",,,化工 — 化学纤维,浙江省杭州市萧山区市心北路260号恒逸·南岸明珠3栋,对石化行业的投资；有色金属、建筑材料和机电产品及配件；货运代理；经营本企业及本企业成员单位资产产品和生产、科研所需的原材料、机械设备、仪器仪表、零配件及相关进出口业务。,86-0571-83871991,广西壮族自治区,36.82亿元,1608526213441,www.hengyishihua.com,个人,化学纤维,000703.SZ,制造业,C,化学纤维制造业,28,1
"""5f4adead2018c1179b9ddb0b""",705,浙江震元,深圳主板,860630400000,0,绍兴市人民政府国有资产监督管理委员会,23.52%,浙江震元股份有限公司,1904,"Zhejiang Zhenyuan Share Co.,Ltd.",1993-04-02,1997-04-10,医药生物 — 医药商业Ⅱ,浙江省绍兴市越城区延安东路558号,从事药品生产、销售,86-0575-85144161;86-0575-85139563,浙江省,3.34亿元,1608526216239,www.zjzy.com,地方国资委,医药商业Ⅱ,000705.SZ,电力、热力、燃气及水的生产和供应业,D,批发业,51,14
"""5f4adead2018c1179b9ddb0c""",707,ST双环,深圳主板,861062400000,0,湖北省宜昌市人民政府国有资产监督管理委员会,10.50%,湖北双环科技股份有限公司,1880,"Hubei Shuanghuan Science And Technology Stock Co.,Ltd",1993-12-27,1997-04-15,化工 — 化学原料,湖北省孝感市应城市东马坊团结大道26号,联碱产品的生产与销售。,86-0712-3580899,湖北省,4.64亿元,1608526219692,www.hbshkj.cn,地方国资委,化学原料,000707.SZ,制造业,C,化学原料及化学制品制造业,26,11
"""5f4adead2018c1179b9ddb0d""",708,中信特钢,深圳主板,859334400000,0,中华人民共和国财政部,43.86%,中信泰富特钢集团股份有限公司,22189,"Citic Pacific Special Steel Group Co.,Ltd",1993-05-18,1997-03-26,钢铁 — 钢铁,"湖北省黄石市西塞山区黄石大道316号,江苏省无锡市江阴市长山大道1号中信特钢大楼",钢铁冶炼、钢材轧制、金属改制、压延加工、钢铁材料检测。,86-0510-80673288;86-0510-80675678,湖北省,50.47亿元,1608526222663,www.citicsteel.com,中央国家机关,钢铁,000708.SZ,制造业,C,黑色金属冶炼及压延加工业,31,2
"""5f4adead2018c1179b9ddb0e""",709,河钢股份,深圳主板,861148800000,0,河北省国有资产监督管理委员会,54.58%,河钢股份有限公司,34439,Hbis Company Limited,1994-06-29,1997-04-16,钢铁 — 钢铁,河北省石家庄市裕华区体育南大街385号,黑色金属的冶炼和加工,86-0311-66770709,河北省,106.19亿元,1608526227726,www.hebgtgf.com,地方国资委,钢铁,000709.SZ,制造业,C,黑色金属冶炼及压延加工业,31,15
"""5f4adead2018c1179b9ddb0f""",710,贝瑞基因,深圳主板,861667200000,0,高扬,13.89%,成都市贝瑞和康基因技术股份有限公司,1681,"Berry Genomics Co.,Ltd",1997-04-14,1997-04-22,医药生物 — 医疗器械Ⅱ,北京市昌平区科技园区生命园路4号院5号楼,以测序为基础的基因检测服务与设备试剂销售。,86-010-53259188,四川省,3.55亿元,1608526231272,www.berrygenomics.com,个人,医疗器械Ⅱ,000710.SZ,科学研究和技术服务业,M,专业技术服务业,74,0
"""5f4adead2018c1179b9ddb10""",711,京蓝科技,深圳主板,860716800000,0,郭绍增,6.02%,京蓝科技股份有限公司,1504,"Kingland Technology Co.,Ltd.",1993-03-31,1997-04-11,公用事业 — 环保工程及服务,北京市朝阳区望京中环南路7号7栋(E楼),包括智慧生态运营服务、清洁能源服务综合在内的生态环保业务,86-010-64740711;86-010-64740711-8263,黑龙江省,10.24亿元,1608526248241,www.kinglandgroup.com,个人,环保工程及服务,000711.SZ,电力、热力、燃气及水的生产和供应业,D,土木工程建筑业,48,3
"""5f4adead2018c1179b9ddb11""",712,锦龙股份,深圳主板,861062400000,0,杨志茂,29.72%,广东锦龙发展股份有限公司,1564,Guangdong Golden Dragon Development Inc.,1997-04-09,1997-04-15,非银金融 — 证券,广东省清远市清城区新城八号区方正二街1号锦龙大厦,证券业务,86-0763-3369393,广东省,8.96亿元,1608526251635,www.jlgf.com,个人,证券,000712.SZ,金融业,J,资本市场服务,67,0
"""5f4adead2018c1179b9ddb12""",713,丰乐种业,深圳主板,861667200000,0,合肥市国有资产监督管理委员会,31.68%,合肥丰乐种业股份有限公司,1196,"Hefei Fengle Seed Co.,Ltd",1997-04-16,1997-04-22,农林牧渔 — 种植业,安徽省合肥市蜀山区长江西路6500号,种子和农化产业，此外还有香料产业和酒店服务业,86-0551-62239888;86-0551-62239916,安徽省,4.39亿元,1608526255710,www.fengle.com.cn,地方国资委,种植业,000713.SZ,农、林、牧、渔业,A,农、林、牧、渔服务业,5,9
"""5f4adead2018c1179b9ddb13""",715,中兴商业,深圳主板,863049600000,0,方威,38.33%,中兴-沈阳商业大厦(集团)股份有限公司,1505,"Zhongxing Shenyang Commercial Building Group Co.,Ltd",1997-04-25,1997-05-08,商业贸易 — 一般零售,辽宁省沈阳市和平区太原北街86号,国内一般商业贸易、汽车修理、汽车配件、仓储搬运、进出口贸易、停车服务、商住写字间、场地租赁、商业企业投资控股,86-024-23837309;86-024-23838888-3703,辽宁省,4.16亿元,1608526259488,www.zxbusiness.com,个人,一般零售,000715.SZ,电力、热力、燃气及水的生产和供应业,D,零售业,52,7
"""5f4adead2018c1179b9ddb14""",716,黑芝麻,深圳主板,861321600000,0,"李汉荣,李汉朝,李玉琦为代表的李氏家族7人、韦清文",22.51、13.79%,南方黑芝麻集团股份有限公司,2379,"Nanfang Black Sesame Group Co.,Ltd.",1993-05-31,1997-04-18,食品饮料 — 食品加工,广西壮族自治区南宁市青秀区双拥路36号,从事大健康食品生产经营。,86-0771-5308096;86-0771-5308080,广西壮族自治区,7.44亿元,1608526262572,www.nanfangfood.com,个人,食品加工,000716.SZ,制造业,C,食品制造业,14,2
"""5f4adead2018c1179b9ddb15""",717,韶钢松山,深圳主板,863049600000,0,国务院国有资产监督管理委员会,27.06%,广东韶钢松山股份有限公司,6664,"Sgis Songshan Co.,Ltd.",1989-09-11,1997-05-08,钢铁 — 钢铁,广东省韶关市曲江区韶钢办公楼,黑色金属冶炼加工，金属制品、焦炭及煤化工产品的生产、销售等,86-0751-8787265,广东省,24.2亿元,1608526273146,www.sgss.com.cn,国资委,钢铁,000717.SZ,制造业,C,黑色金属冶炼及压延加工业,31,9
"""5f4adead2018c1179b9ddb16""",718,苏宁环球,深圳主板,860457600000,0,张桂平,38.38%,苏宁环球股份有限公司,994,"Suning Universal Co.,Ltd",1993-05-10,1997-04-08,房地产 — 房地产开发Ⅱ,"江苏省南京市鼓楼区广州路188号17楼,上海市普陀区丹巴路99号苏宁国际天御广场A2座7层",房地产开发,86-025-83247946,吉林省,30.35亿元,1608526278069,www.suning-universal.com,个人,房地产开发Ⅱ,000718.SZ,房地产业,K,房地产业,70,2
"""5f4adead2018c1179b9ddb17""",719,中原传媒,深圳主板,859766400000,0,河南省人民政府,62.96%,中原大地传媒股份有限公司,14597,"Central China Land Media Co.,Ltd",1989-02-23,1997-03-31,传媒 — 文化传媒,河南省郑州市管城回族区金水东路39号中国(河南)出版产业园A座,"从事中小学教材、教辅的编制、印刷及发行业务,服务于河南省内的中小学在校学生。",86-0371-87528527,河南省,10.23亿元,1608526282161,www.zyddcm.com,地方政府,文化传媒,000719.SZ,文化、体育和娱乐业,R,新闻和出版业,85,18
